Flight_ID,Flight_Number,Flight_Date,Day_of_Week,Airline,Alliance,Origin,Origin_Country,Destination,Destination_Country,Route,Flight_Distance_KM,Route_Category,Aircraft_Type,Aircraft_Capacity,Aircraft_Age_Years,Passengers,Load_Factor,Flight_Hours,Season,Demand_Level,Competition_Index,Weather_Disruption,On_Time_Performance,Delay_Minutes,Average_Ticket_Price,Ticket_Revenue,Ancillary_Revenue,Cargo_Revenue,Total_Revenue,Fuel_Price_Per_Liter,Fuel_Cost,Maintenance_Cost,Crew_Cost,Depreciation_Cost,Insurance_Cost,Airport_Fees,Catering_Cost,Handling_Cost,Navigation_Fees,Sales_Distribution_Cost,Passenger_Service_Cost,Overhead_Cost,Marketing_Cost,IT_Systems_Cost,Total_Cost,Profit,Profit_Margin,Profitable,Passenger_Satisfaction_Score,Market_Share_Pct
FL010990,BA9258,2024-10-17,Thursday,British Airways,OneWorld,LHR,UK,HKG,Hong Kong,LHR-HKG,9640,Long Haul,Airbus A350-900,325,16.0,247,0.7622,11.9,Shoulder,Medium,2.0,1,88.2,0.0,1200.98,296641.44,5693.15,42176.89,344511.48,0.7350410184214171,53252.05,21233.51,18695.92,43537.78,3222.25,8015.84,12926.1,4034.56,5031.05,22428.15,2899.24,23264.75,6013.65,1006.17,225561.02,118950.46,34.53,1,8.8,42.8
FL010991,TK8616,2022-07-10,Sunday,Turkish Airlines,Star Alliance,IST,Turkey,ACC,Ghana,IST-ACC,5380,Long Haul,Airbus A380-800,517,,517,1.06,6.7,Peak,High,1.0,0,92.0,0.0,703.71,363818.41,25454.3,83332.76,472605.47,0.6737841509049171,48835.62,28545.79,18761.81,63608.45,5587.66,8222.4,31942.58,6528.9,2660.63,32984.89,5892.69,57628.62,16179.82,3306.0,330685.86,141919.61,30.03,1,8.3,
FL010992,QF2232,2024-09-24,Tuesday,Qantas,OneWorld,SYD,Australia,HKG,Hong Kong,SYD-HKG,7380,Long Haul,Boeing 777-300ER,396,19.0,348,0.8799,9.5,Shoulder,High,4.0,0,68.9,2.0,883.98,307624.3,10283.68,29927.41,347835.39,0.895215331625929,78317.06,25436.18,21211.78,47935.86,4518.76,7488.5,18950.8,6394.32,3608.38,19750.01,3498.18,42221.56,9751.67,1201.88,290284.94,57550.45,16.55,1,8.1,15.2
FL010993,AA5155,2022-02-12,Saturday,American Airlines,OneWorld,JFK,USA,NRT,Japan,JFK-NRT,10840,Long Haul,Airbus A350-900,325,17.0,151,0.4669,13.6,Low,Low,6.0,0,56.1,,660.33,99709.57,4369.08,,162731.82,,56269.3,28095.39,26417.35,43023.05,3355.48,7574.95,9018.16,3543.22,5770.96,9887.56,1629.74,31048.24,5894.02,502.34,232029.76,-69297.94,-42.58,0,8.9,24.9
FL010994,LH7100,2023-12-14,Thursday,Lufthansa,Star Alliance,FRA,Germany,LAX,USA,FRA-LAX,9340,Long Haul,Boeing 787-9,296,1.0,289,0.977,11.8,Peak,High,3.0,0,75.1,4.0,1569.5,453584.54,14787.63,26440.25,494812.42,0.6325317052314646,47107.99,12570.93,17812.4,33096.53,2810.29,8315.28,17253.71,3846.94,4879.44,22773.81,2449.82,24902.97,21217.42,660.52,219698.05,275114.37,55.6,1,7.6,13.6
FL010995,TK8218,2023-07-16,Sunday,Turkish Airlines,Star Alliance,IST,Turkey,GRU,Brazil,IST-GRU,10880,Long Haul,Boeing 787-9,296,12.0,266,0.9017,13.5,Peak,High,,0,74.5,,2763.01,734961.87,13741.58,67287.04,815990.49,0.5141119834015315,45909.01,22777.21,20377.3,34726.8,2900.8,8153.67,14042.94,5456.18,5169.85,50840.48,3779.79,20590.15,36790.15,1546.57,273060.9,542929.59,66.54,1,8.3,39.3
FL010996,EK7763,2024-03-22,Friday,Emirates,Non-Aligned,DXB,UAE,MAD,Spain,DXB-MAD,5850,Long Haul,Boeing 787-9,296,6.0,235,0.7968,7.7,Normal,Medium,1.0,0,94.9,40.0,972.87,228623.63,12283.61,45355.8,286263.04,0.7285416694920381,37570.1,12322.0,11478.25,31925.97,2689.74,9043.57,11498.11,3402.73,2960.85,11672.43,1380.34,25367.49,7425.91,550.95,169288.44,116974.6,40.86,1,7.8,57.1
FL010997,CX2411,2024-02-14,Wednesday,Cathay Pacific,OneWorld,HKG,Hong Kong,SYD,Australia,HKG-SYD,7380,Long Haul,Airbus A330-300,277,10.0,148,0.5343,9.2,Low,Low,,0,85.5,37.0,445.74,65969.61,10227.9,47351.57,123549.08,0.6685123170900644,44292.13,17487.19,15138.39,20597.55,1910.28,7473.65,9162.22,3014.2,3183.3,5554.33,1904.89,32302.26,1419.89,676.09,164116.37,-40567.29,-32.83,0,7.0,
FL010998,TK3572,2024-09-14,Saturday,Turkish Airlines,Star Alliance,IST,Turkey,ADD,Ethiopia,IST-ADD,3490,Medium Haul,Airbus A330-300,277,20.0,229,0.8286,5.0,Shoulder,Medium,3.0,0,68.9,,687.9,157528.98,12391.53,6820.48,176740.99,0.8858955659880351,32328.86,9824.8,8517.18,20115.08,1327.87,3760.67,4962.69,4401.22,1779.4,14042.5,1504.91,24553.8,7210.45,1383.87,135713.3,41027.69,23.21,1,9.4,6.3
FL010999,TK9662,2023-10-06,Friday,Turkish Airlines,Star Alliance,IST,Turkey,ADD,Ethiopia,IST-ADD,3490,Medium Haul,Boeing 787-9,296,1.0,216,0.733,4.9,Shoulder,Medium,9.0,0,55.0,,328.06,70861.44,16574.35,21835.37,109271.16,0.6784765515899266,20890.0,5533.06,7910.1,33010.95,2535.5,5088.52,5047.84,4171.89,1761.23,6815.59,1798.82,34209.9,2109.93,475.29,131358.62,-22087.46,-20.21,0,8.1,14.8
FL011000,TK2650,2024-12-22,Sunday,Turkish Airlines,Star Alliance,IST,Turkey,MAD,Spain,IST-MAD,2900,Medium Haul,Boeing 787-9,296,20.0,287,0.973,4.1,Peak,High,6.0,0,68.8,45.0,710.36,203874.12,9206.9,17878.61,230959.63,0.7206287743758678,18208.51,9572.23,7227.72,27855.49,3033.07,4595.03,6289.57,6357.87,1379.62,14218.46,4058.13,16639.71,5666.31,1899.7,127001.42,103958.21,45.01,1,8.3,6.8
FL011001,BA4442,2024-10-31,Thursday,British Airways,OneWorld,LHR,UK,MAN,UK,LHR-MAN,280,Short Haul,Airbus A321,220,11.0,190,0.8647,0.9,Shoulder,High,4.0,0,88.6,0.0,108.4,20596.81,14820.23,2492.83,37909.87,0.7273290713435002,2177.21,835.21,609.72,8724.9,738.48,2044.77,1373.24,4967.92,121.42,1646.16,2629.66,11939.07,716.13,1164.25,39688.14,-1778.27,-4.69,0,8.3,23.0
FL011002,TK2777,2024-08-23,Friday,Turkish Airlines,Star Alliance,IST,Turkey,NRT,Japan,IST-NRT,9510,Long Haul,Boeing 787-9,296,10.0,245,0.8286,11.9,Peak,Medium,5.0,0,70.6,1.0,1014.37,248521.37,20722.29,26965.08,296208.74,,58876.81,17697.12,19850.28,31638.92,3137.4,7493.77,10895.09,4577.87,4316.4,13510.32,3056.52,17656.34,6857.23,1240.45,200804.52,95404.22,32.21,1,8.1,29.6
FL011003,AA1557,2022-11-22,Tuesday,American Airlines,OneWorld,JFK,USA,SCL,Chile,JFK-SCL,8530,Long Haul,Boeing 777-300ER,396,,232,0.586,10.5,Normal,Low,5.0,1,83.5,0.0,727.76,168841.04,16725.25,38303.0,223869.29,0.7882411923756443,73410.86,19969.55,22494.62,52272.97,4544.19,9311.71,11797.5,3486.18,4545.76,11696.93,1487.91,41902.81,3926.41,1172.4,262019.8,-38150.51,-17.04,0,7.8,5.8
FL011004,SQ9505,2024-08-16,Friday,Singapore Airlines,Star Alliance,SIN,Singapore,KUL,Malaysia,SIN-KUL,350,Short Haul,Boeing 737-800,189,2.0,186,0.9882,1.6,Peak,High,1.0,0,,18.0,179.92,33465.34,,3016.87,40835.41,0.6542348093930552,3004.55,931.16,1510.82,7122.96,648.65,2320.98,1632.69,,176.11,2847.94,3163.09,20490.03,799.19,545.85,47872.43,-7037.02,-17.23,0,8.7,52.0
FL011005,CX7028,2022-02-16,Wednesday,Cathay Pacific,OneWorld,HKG,Hong Kong,MEL,Australia,HKG-MEL,8130,Long Haul,Airbus A380-800,517,15.0,340,0.6595,10.4,Low,Medium,2.0,0,87.3,2.0,642.79,218549.94,21310.57,82882.07,322742.58,0.590438927631062,78384.11,36979.96,25920.97,66183.03,5993.88,7637.46,19160.02,9242.07,4628.37,17355.33,5542.3,35165.35,6988.24,2008.27,321189.36,1553.22,0.48,1,8.8,42.6
FL011006,TK7335,2024-12-08,Sunday,Turkish Airlines,Star Alliance,IST,Turkey,ATL,USA,IST-ATL,9440,Long Haul,Airbus A350-900,325,,225,0.6936,11.8,Peak,Medium,8.0,0,61.7,39.0,1201.58,270356.26,15889.74,40616.68,326862.68,0.6836624743682013,52745.7,24856.51,19368.2,41940.63,2984.75,8204.14,13286.48,3679.41,4469.42,24067.21,3728.63,23079.91,13542.74,1290.08,237243.81,89618.87,27.42,1,8.7,11.9
FL011007,LH5551,2024-02-22,Thursday,Lufthansa,Star Alliance,FRA,Germany,FCO,Italy,FRA-FCO,1080,Short Haul,Boeing 737-800,189,11.0,101,0.5395,2.5,Low,Low,6.0,0,82.9,0.0,169.17,17086.23,4294.9,3922.63,25303.76,0.5937946542803129,4200.3,13178.407150681396,2326.17,7808.71,667.69,1708.73,855.91,1328.26,472.35,1112.89,1288.8,12765.88,464.98,202.39,48381.47,-23077.71,-91.2,0,7.7,24.2
FL011008,BA8633,2022-03-07,Monday,British Airways,OneWorld,LHR,UK,HKG,Hong Kong,LHR-HKG,9640,Long Haul,Boeing 777-300ER,396,,291,0.7363,12.0,Normal,Medium,3.0,0,79.7,0.0,1233.85,359050.95,17885.33,19158.21,396094.49,0.7031565334967251,77390.48,25554.78,23566.08,48946.66,4104.29,7418.26,16245.41,3206.13,5668.77,22246.42,2202.76,40311.23,10572.09,1692.51,289125.87,106968.62,27.01,1,,20.4
FL011009,TK4688,2024-04-24,Wednesday,Turkish Airlines,Star Alliance,IST,Turkey,JNB,South Africa,IST-JNB,8090,Long Haul,Boeing 787-9,296,,221,0.7473,10.3,Shoulder,Medium,7.0,1,86.0,29.0,776.75,171662.46,14336.77,79534.82,265534.05,0.6260261294295757,43012.35,19070.29,18544.82,32282.92,2822.59,8465.34,11520.59,4671.05,4800.07,11112.62,1873.32,18993.52,3551.45,1104.78,181825.71,83708.34,31.52,1,,20.8
FL011010,SQ6719,2023-09-15,Friday,Singapore Airlines,Star Alliance,SIN,Singapore,KUL,Malaysia,SIN-KUL,350,Short Haul,Airbus A320,180,15.0,118,0.6557,1.0,Shoulder,Medium,4.0,0,55.0,3.0,58.88,6948.14,3791.81,3877.76,14617.71,0.7041790516741623,1856.83,789.87,747.61,6969.51,542.33,2037.1,1002.74,2568.55,171.53,656.91,1491.92,21637.6,404.17,245.68,41122.35,-26504.64,-181.32,0,9.1,9.8
FL011011,DL8731,2023-04-16,Sunday,Delta Air Lines,SkyTeam,ATL,USA,AMS,Netherlands,ATL-AMS,7840,Long Haul,Airbus A350-900,325,6.0,223,0.6876,10.2,Shoulder,Medium,8.0,0,91.0,,720.41,160650.51,6732.77,39644.63,207027.91,0.7124030065293003,42931.96,18501.34,16615.02,46015.77,3605.96,8619.81,14681.83,4629.71,4296.88,11312.78,2503.19,18217.55,3663.51,731.62,196326.93,10700.98,5.17,1,7.4,12.2
FL011012,AF9171,2024-02-26,Monday,Air France,SkyTeam,CDG,France,CAI,Egypt,CDG-CAI,3210,Medium Haul,Boeing 767-300ER,218,11.0,127,0.5849,4.6,Low,Low,6.0,0,78.9,5.0,236.64,30053.34,7489.86,5867.06,43410.26,0.7971441099548802,20567.22,6766.62,6542.84,16035.18,1083.57,4033.11,3455.56,2656.28,1721.44,2281.51,1330.53,23855.14,1058.26,476.4,91863.66,-48453.4,-111.62,0,8.2,21.2
FL011013,TK2778,2022-12-08,Thursday,Turkish Airlines,Star Alliance,IST,Turkey,ADD,Ethiopia,IST-ADD,3490,Medium Haul,Boeing 767-300ER,218,10.0,175,0.8039,5.2,Peak,Medium,8.0,0,82.6,8.0,395.51,69214.85,9686.69,10126.73,89028.27,0.7717620199656536,22328.27,8318.41,6135.9,14674.0,1355.19,3727.29,4269.52,2075.18,1948.77,5488.4,3089.15,14581.11,2747.56,658.01,91396.76,-2368.49,-2.66,0,8.7,10.8
FL011014,QF3213,2023-04-18,Tuesday,Qantas,OneWorld,SYD,Australia,HKG,Hong Kong,SYD-HKG,7380,Long Haul,Boeing 777-300ER,396,9.0,318,0.8049,9.6,Shoulder,Medium,9.0,0,85.3,,537.36,170879.16,25755.33,44981.25,241615.74,0.7819585092345364,73785.95,22415.49,22167.67,54050.26,4756.29,5868.12,14401.75,4787.88,4004.96,16321.98,3529.92,48680.57,6928.9,1394.02,283093.76,-41478.02,-17.17,0,7.2,9.3
FL011015,BA2563,2024-02-16,Friday,British Airways,OneWorld,LHR,UK,JFK,USA,LHR-JFK,5540,Long Haul,Airbus A350-900,325,,224,0.6915,7.5,Low,Medium,9.0,0,73.9,16.0,235.14,52671.96,5869.57,74745.54,133287.07,0.8172137407087385,37029.39,11525.15,13631.35,41519.97,3960.73,6950.42,11530.1,4693.33,2339.37,2811.57,1559.52,20311.29,2844.23,1155.73,161862.15,-28575.08,-21.44,0,8.3,3.0
FL011016,TK2479,2024-02-20,Tuesday,Turkish Airlines,Star Alliance,IST,Turkey,ATL,USA,IST-ATL,9440,Long Haul,Boeing 787-9,296,19.0,201,0.6821,11.5,Low,Medium,3.0,0,82.5,,1063.55,213772.66,7898.73,75393.85,297065.24,0.6395859639289725,48486.19,26813.97,19578.72,31530.31,2947.36,9751.11,11889.72,4384.96,5533.12,12145.24,1692.15,25609.12,8813.32,660.12,209835.41,87229.83,29.36,1,8.4,8.8
FL011017,LH3598,2024-09-11,Wednesday,Lufthansa,Star Alliance,FRA,Germany,LOS,Nigeria,FRA-LOS,5240,Long Haul,Airbus A350-900,325,6.0,260,0.8014,6.9,Shoulder,Medium,6.0,0,69.1,21.0,607.71,158004.37,,27394.47,199169.5,0.6087233145228446,26384.93,13836.44,10479.2,36481.27,3599.25,8302.11,13444.01,3593.29,2128.28,10362.38,3413.17,20172.58,8362.68,530.01,161089.6,38079.9,19.12,1,,25.5
FL011018,DL2162,2024-12-29,Sunday,Delta Air Lines,SkyTeam,ATL,USA,BOG,Colombia,ATL-BOG,4070,Medium Haul,Airbus A330-300,277,6.0,276,0.9969,5.3,Peak,High,1.0,0,56.2,0.0,662.66,182893.21,12649.7,8164.41,203707.32,0.747453400103497,27474.21,8190.92,8638.75,20636.66,1698.81,3384.27,6164.77,6122.55,1855.8,15965.88,3882.56,29897.39,7341.95,584.44,141838.96,61868.36,30.37,1,7.8,29.1
FL011019,CX1967,2023-02-03,Friday,Cathay Pacific,OneWorld,HKG,Hong Kong,LHR,UK,HKG-LHR,9640,Long Haul,Airbus A350-900,325,3.0,222,0.6849,11.9,Low,Medium,5.0,0,90.6,14.0,767.01,170276.63,9513.64,52798.63,232588.9,0.8658890865668323,66250.99,18014.54,17570.33,44956.95,3291.03,7710.29,14052.5,4026.12,4641.46,10415.87,2441.09,28664.66,9984.88,1287.46,233308.17,-719.27,-0.31,0,9.0,20.2
FL011020,TK2865,2023-09-25,Monday,Turkish Airlines,Star Alliance,IST,Turkey,ATL,USA,IST-ATL,9440,Long Haul,Airbus A350-900,325,10.0,238,0.7349,11.7,Shoulder,Medium,8.0,0,67.9,0.0,724.91,172528.49,16598.85,79332.5,268459.84,0.6120889517614406,47446.47,19042.88,20834.18,42235.37,3175.19,9565.31,13191.01,4872.8,4237.47,10857.23,1425.97,37519.89,3858.29,1491.66,219753.72,48706.12,18.14,1,8.6,22.7
FL011021,EK6528,2023-06-16,Friday,Lufthansa,Star Alliance,FRA,Germany,CDG,France,FRA-CDG,480,Short Haul,Boeing 737-800,189,9.0,183,0.9697,1.2,Peak,High,7.0,0,86.5,0.0,186.07,34051.21,11762.19,3017.45,48830.85,0.6725320577315234,2351.99,943.41,911.4,8151.31,598.72,2346.1,1323.06,3829.19,279.53,2625.1,2895.69,22854.4,1891.63,1014.92,52016.45,-3185.6,-6.52,0,8.6,17.4
FL011022,TK6492,2023-12-03,Sunday,Turkish Airlines,Star Alliance,IST,Turkey,BKK,Thailand,IST-BKK,7790,Long Haul,Boeing 777-300ER,396,21.0,328,0.8286,10.0,Peak,Medium,,0,80.8,0.0,,272561.09,20900.62,62756.85,356218.56,0.6465040964210437,58570.17,31351.49,17898.32,54262.28,4226.09,6051.34,17023.03,4477.29,3718.2,14177.81,2509.79,23040.28,6678.2,1855.26,245839.55,110379.01,30.99,1,8.7,11.8
FL011023,DL2633,2022-02-08,Tuesday,Delta Air Lines,SkyTeam,ATL,USA,LAX,USA,ATL-LAX,3100,Medium Haul,Boeing 787-9,296,21.0,202,0.6833,4.4,Low,Medium,2.0,0,91.4,53.0,346.75,70044.21,7255.64,4937.83,82237.68,0.5778132788150873,16556.68,9324.82,7213.24,31560.24,2558.56,3447.61,4577.67,4224.81,1667.85,5258.4,2285.48,29231.48,1735.41,450.19,120092.44,-37854.76,-46.03,0,8.1,8.3
FL011024,EK2264,2024-04-09,Tuesday,Emirates,Non-Aligned,DXB,UAE,CDG,France,DXB-CDG,5250,Long Haul,Boeing 777-300ER,396,8.0,313,0.7917,7.0,Shoulder,Medium,3.0,0,89.3,48.0,585.25,183182.93,21971.0,69938.63,275092.56,0.8590417481733609,56288.31,17620.59,13407.29,52251.26,4654.64,8226.29,18807.23,6026.79,2788.09,14914.85,2409.72,37299.63,3685.03,1427.37,239807.09,35285.47,12.83,1,7.4,12.8
FL011025,TK2913,2024-07-27,Saturday,Turkish Airlines,Star Alliance,IST,Turkey,ACC,Ghana,IST-ACC,5380,Long Haul,Airbus A350-900,325,,261,0.8059,7.2,Peak,Medium,7.0,0,75.2,0.0,669.51,174741.93,11146.42,23767.31,209655.66,0.5869467742325806,25807.69,10867.06,9958.92,42876.44,3163.91,6117.12,14469.63,6333.29,2807.06,10125.42,2035.07,28210.92,6159.27,1406.02,170337.82,39317.84,18.75,1,8.2,3.0
FL011026,QF9528,2023-10-21,Saturday,Qantas,OneWorld,SYD,Australia,PER,Australia,SYD-PER,2700,Medium Haul,Airbus A330-300,277,5.0,226,0.8161,3.9,Shoulder,Medium,5.0,0,85.5,0.0,238.28,53850.61,11625.33,23066.25,88542.19,0.720322331325257,17801.57,6334.91,6273.27,19216.0,1638.94,4273.89,6353.06,4772.28,1173.4,4993.57,3209.64,23443.34,1258.14,618.75,101360.76,-12818.57,-14.48,0,8.3,22.0
FL011027,EK3774,2022-09-14,Wednesday,Emirates,Non-Aligned,DXB,UAE,BOM,India,DXB-BOM,1940,Medium Haul,Boeing 767-300ER,218,13.0,177,0.8138,2.8,Shoulder,Medium,4.0,0,77.1,35.0,8.89,75727.16,8723.41,16043.12,100493.69,0.7158105310141082,11566.65,5020.01,3649.6,15024.4,1115.99,4956.58,4324.05,4392.0,826.58,6135.21,925.75,22301.88,1637.65,820.57,82696.92,17796.77,17.71,1,8.8,23.7
FL011028,LH4003,2023-03-28,Tuesday,Lufthansa,Star Alliance,FRA,Germany,LOS,Nigeria,FRA-LOS,5240,Long Haul,Boeing 777-300ER,396,8.0,252,0.6385,7.2,Normal,Low,7.0,0,64.3,0.0,401.34,101137.68,17074.2,75275.3,193487.18,0.6362063307434347,38890.51,14845.75,18465.28,52866.16,4457.53,9413.95,12591.86,6193.32,3024.38,7672.51,3927.43,45968.21,4432.81,1608.89,224358.59,-30871.41,-15.96,0,8.3,11.5
FL011029,AF3791,2022-12-24,Saturday,Air France,SkyTeam,CDG,France,NBO,Kenya,CDG-NBO,6310,Long Haul,Boeing 777-300ER,396,9.0,336,0.8507,8.1,Peak,High,2.0,1,89.1,0.0,969.91,325889.3,18414.62,18329.01,362632.93,0.7205606681355917,54391.77,17049.57,18479.36,53173.23,4475.68,5987.65,20789.37,4999.93,2729.75,27068.93,5308.52,20293.21,14346.54,1670.81,250764.32,111868.61,30.85,1,7.7,6.8
FL011030,QF6892,2023-11-06,Monday,Qantas,OneWorld,SYD,Australia,JFK,USA,SYD-JFK,16010,Long Haul,Boeing 787-9,296,11.0,218,0.7383,19.3,Normal,Medium,6.0,0,94.3,29.0,,346454.73,13343.11,60930.93,420728.77,0.6631019946593795,80856.69,30857.26,32823.62,30812.4,2870.76,8994.73,11428.25,3822.06,7865.14,33720.34,1263.39,25658.72,18979.54,1309.23,291262.13,129466.64,30.77,1,7.9,18.8
FL011031,DL3440,2023-10-05,Thursday,Delta Air Lines,SkyTeam,ATL,USA,FRA,Germany,ATL-FRA,7700,Long Haul,Boeing 787-9,296,2.0,248,0.8402,10.1,Shoulder,Medium,7.0,0,,15.0,723.32,179384.39,20963.92,50227.24,250575.55,0.7353055582116043,47369.38,17419.41,16921.65,34143.4,2681.03,7598.26,13561.11,4636.08,4191.75,13566.59,3344.38,25538.14,4920.72,1520.24,197412.14,53163.41,21.22,1,7.8,20.5
FL011032,LH6802,2024-04-17,Wednesday,Lufthansa,Star Alliance,FRA,Germany,SIN,Singapore,FRA-SIN,10240,Long Haul,Boeing 777-300ER,396,4.0,327,0.828,12.6,Shoulder,Medium,7.0,0,90.8,18.0,1189.94,389108.9,9790.1,27140.58,426039.58,0.8061443070239726,96208.93,26780.73,24056.99,53421.19,4477.2,8452.18,18430.63,7814.64,5432.62,29251.24,2780.08,25872.85,9235.57,793.18,313008.03,113031.55,26.53,1,,3.8
FL011033,BA8241,2024-02-15,Thursday,British Airways,OneWorld,LHR,UK,DFW,USA,LHR-DFW,8030,Long Haul,Airbus A380-800,517,,326,0.6316,10.2,Low,Low,3.0,1,,1.0,660.63,215366.89,,26306.41,255233.5,0.7187617780434717,90701.31,34195.43,29591.14,69698.37,5337.38,9266.25,17654.9,7543.35,4309.09,14462.25,3710.4,46845.26,12803.37,1300.85,347419.35,-92185.85,-36.12,0,8.3,20.7
FL011034,TK1348,2023-07-20,Thursday,Turkish Airlines,Star Alliance,IST,Turkey,NRT,Japan,IST-NRT,9510,Long Haul,Boeing 777-300ER,396,2.0,330,0.8358,11.7,Peak,Medium,,0,58.1,,,263970.57,18323.49,22007.24,304301.3,0.6913868221786147,74154.87,25235.26,24962.48,56618.5,5104.58,7763.14,19571.37,4777.2,4677.02,14474.98,5103.04,46093.93,9750.11,1519.82,299806.3,4495.0,1.48,1,8.4,9.4
FL011035,SQ9277,2022-10-09,Sunday,Singapore Airlines,Star Alliance,SIN,Singapore,JNB,South Africa,SIN-JNB,8540,Long Haul,Boeing 777-300ER,396,9.0,307,0.7769,11.1,Shoulder,Medium,2.0,0,55.0,21.0,559.46,171755.32,19402.54,20107.32,211265.18,0.7355640094552356,67436.95,21545.19,24090.85,53749.95,4846.15,8870.45,13354.9,6443.1,3754.33,9910.28,2373.9,23496.57,8110.61,1994.19,249977.42,-38712.24,-18.32,0,,31.6
FL011036,TK8465,2023-07-25,Tuesday,Turkish Airlines,Star Alliance,IST,Turkey,CAI,Egypt,IST-CAI,1595,Medium Haul,Airbus A330-300,277,10.0,263,0.9527,2.7,Peak,High,2.0,0,,9.0,,102928.9,9352.87,14525.18,126806.95,0.7991071189542449,14231.89,4446.61,4821.04,19984.39,1604.9,4749.26,7583.37,4413.57,696.93,8156.44,4718.34,32839.19,5880.44,554.8,114681.17,12125.78,9.56,1,8.4,33.7
FL011037,LH3006,2022-07-11,Monday,Lufthansa,Star Alliance,FRA,Germany,ORD,USA,FRA-ORD,7530,Long Haul,Boeing 787-9,296,7.0,255,0.8638,9.6,Peak,High,5.0,0,77.4,0.0,1535.16,391467.06,17099.07,73061.65,481627.78,0.7605686883518393,46352.4,14574.82,15011.92,29584.34,2711.53,8524.21,14557.62,3769.69,4676.71,31030.91,3677.71,34860.13,13332.12,1253.67,223917.78,257710.0,53.51,1,8.3,19.0
FL011038,EK8866,2024-12-17,Tuesday,Emirates,Non-Aligned,DXB,UAE,AMS,Netherlands,DXB-AMS,5100,Long Haul,Airbus A330-300,277,20.0,276,0.9968,6.7,Peak,High,2.0,0,73.0,,688.88,190130.17,21778.8,37358.27,249267.24,0.8501022138848837,43790.96,14683.28,10682.63,19437.74,1346.45,7749.5,14226.23,3975.53,2217.7,16142.5,4216.69,21969.23,10978.32,1178.03,172594.79,76672.45,30.76,1,6.8,44.4
FL011039,BA7995,2022-12-13,Tuesday,British Airways,OneWorld,LHR,UK,HKG,Hong Kong,LHR-HKG,9640,Long Haul,Airbus A350-900,325,8.0,302,0.9303,12.0,Peak,High,1.0,0,86.9,11.0,1366.92,412808.85,21581.84,54694.5,489085.19,0.8827619182903074,65269.72,20925.8,20260.65,42358.53,3858.48,7059.8,18812.4,3643.8,5308.65,35020.81,4609.24,34245.53,10876.45,1141.91,273391.77,215693.42,44.1,1,8.5,73.2
FL011040,AF4447,2024-07-27,Saturday,Air France,SkyTeam,CDG,France,MAD,Spain,CDG-MAD,1060,Short Haul,Airbus A320,180,7.0,157,0.8737,1.7,Peak,High,6.0,0,71.9,,420.62,66037.65,10888.26,1091.49,78017.4,0.8283167634242908,3752.89,1426.28,1286.56,6879.65,627.34,2127.5,1319.09,2933.9,468.39,6559.31,2287.68,12926.38,3619.99,507.59,46722.55,31294.85,40.11,1,7.3,13.1
FL011041,AF5227,2022-11-09,Wednesday,Air France,SkyTeam,CDG,France,FCO,Italy,CDG-FCO,1100,Short Haul,Boeing 737-800,189,14.0,158,0.8408,1.8,Normal,Medium,2.0,0,97.3,1.0,262.75,41514.94,3796.33,2468.2,47779.47,0.5858939540897649,3136.56,1837.07,1599.91,6892.69,626.21,1549.32,1366.05,2799.7,523.36,2509.55,1719.24,16274.34,1039.77,443.91,42317.68,5461.79,11.43,1,8.0,21.7
FL011042,AF9166,2022-12-11,Sunday,Air France,SkyTeam,CDG,France,LHR,UK,CDG-LHR,340,Short Haul,Airbus A320,180,4.0,178,0.9916,0.8,Peak,High,7.0,1,82.3,2.0,168.31,29958.89,14009.21,1856.09,45824.19,0.624113959261687,1285.91,582.01,586.16,8091.58,599.99,2223.48,1258.65,3201.5,154.21,2232.38,3006.11,20607.61,1122.08,531.87,45483.54,340.65,0.74,1,8.7,4.4
FL011043,EK4922,2023-08-25,Friday,Emirates,Non-Aligned,DXB,UAE,BOM,India,DXB-BOM,1940,Medium Haul,Airbus A330-300,277,9.0,238,1.0414,2.8,Peak,High,3.0,0,59.1,6.0,458.32,109079.91,15202.65,12056.68,136339.24,0.6962953534741381,12940.35,5064.37,4982.77,19848.03,1499.01,4554.47,4293.5,5660.27,962.57,5836.49,3447.58,24157.06,5082.64,1577.11,99906.22,36433.02,26.72,1,8.5,
FL011044,AF3831,2024-08-04,Sunday,Air France,SkyTeam,CDG,France,HKG,Hong Kong,CDG-HKG,9630,Long Haul,Boeing 777-300ER,396,3.0,270,0.6841,12.1,Peak,Medium,9.0,1,91.3,0.0,1000.0,269999.75,9223.99,,314381.16,0.7028048245426923,74090.48,29450.84,28387.03,56136.76,4912.24,5762.34,12049.11,5801.21,5029.3,17635.21,1624.61,37238.04,8997.95,1362.51,288477.63,25903.53,8.24,1,9.4,10.3
FL011045,EK8602,2023-05-17,Wednesday,Emirates,Non-Aligned,DXB,UAE,BKK,Thailand,DXB-BKK,4900,Medium Haul,Airbus A321,220,10.0,206,0.9395,6.5,Shoulder,High,5.0,0,83.7,0.0,827.35,170434.31,14993.77,7688.87,193116.95,0.7194626660132144,14595.85,6387.25,5460.33,9104.57,774.01,4083.67,5691.64,3898.84,2007.62,16146.93,3370.4,19420.44,6297.17,1240.22,98478.94,94638.01,49.01,1,7.9,
